Team,Year,Division,Conference
Georgia,2019,IA,SEC
Georgia Southern,1998,IAA,Southern
Georgia Southern,1999,IAA,Southern
Georgia Southern,2000,IAA,Southern
Georgia Southern,2001,IAA,Southern
Georgia Southern,2002,IAA,Southern
Georgia Southern,2003,IAA,Southern
Georgia Southern,2004,IAA,Southern
Georgia Southern,2005,IAA,Southern
Georgia Southern,2006,IAA,Southern
Georgia Southern,2007,IAA,Southern
Georgia Southern,2008,IAA,Southern
Georgia Southern,2009,IAA,Southern
Georgia Southern,2010,IAA,Southern
Georgia Southern,2011,IAA,Southern
Georgia Southern,2012,IAA,Southern
Georgia Southern,2013,IAA,Southern
Georgia Southern,2014,IA,Sun_Belt
Georgia Southern,2015,IA,Sun_Belt
Georgia Southern,2016,IA,Sun_Belt
Georgia Southern,2017,IA,Sun_Belt
Georgia Southern,2018,IA,Sun_Belt
Georgia Southern,2019,IA,Sun_Belt
Georgia State,2010,IAA,Indep
Georgia State,2011,IAA,Indep
Georgia State,2012,IAA,Colonial
Georgia State,2013,IA,Sun_Belt
Georgia State,2014,IA,Sun_Belt
Georgia State,2015,IA,Sun_Belt
Georgia State,2016,IA,Sun_Belt
Georgia State,2017,IA,Sun_Belt
Georgia State,2018,IA,Sun_Belt
Georgia State,2019,IA,Sun_Belt
Georgia Tech,1998,IA,ACC
Georgia Tech,1999,IA,ACC
Georgia Tech,2000,IA,ACC
Georgia Tech,2001,IA,ACC
Georgia Tech,2002,IA,ACC
Georgia Tech,2003,IA,ACC
Georgia Tech,2004,IA,ACC
Georgia Tech,2005,IA,ACC
Georgia Tech,2006,IA,ACC
Georgia Tech,2007,IA,ACC
Georgia Tech,2008,IA,ACC
Georgia Tech,2009,IA,ACC
Georgia Tech,2010,IA,ACC
Georgia Tech,2011,IA,ACC
Georgia Tech,2012,IA,ACC
Georgia Tech,2013,IA,ACC
Georgia Tech,2014,IA,ACC
Georgia Tech,2015,IA,ACC
Georgia Tech,2016,IA,ACC
Georgia Tech,2017,IA,ACC
Georgia Tech,2018,IA,ACC
Georgia Tech,2019,IA,ACC
Grambling,1998,IAA,SWAC
Grambling,1999,IAA,SWAC
Grambling,2000,IAA,SWAC
Grambling,2001,IAA,SWAC
Grambling,2002,IAA,SWAC
Grambling,2003,IAA,SWAC
Grambling,2004,IAA,SWAC
Grambling,2005,IAA,SWAC
Grambling,2006,IAA,SWAC
Grambling,2007,IAA,SWAC
Grambling,2008,IAA,SWAC
Grambling,2009,IAA,SWAC
Grambling,2010,IAA,SWAC
Grambling,2011,IAA,SWAC
Grambling,2012,IAA,SWAC
Grambling,2013,IAA,SWAC
Grambling,2014,IAA,SWAC
Grambling,2015,IAA,SWAC
Grambling,2016,IAA,SWAC
Grambling,2017,IAA,SWAC
Grambling,2018,IAA,SWAC
Grambling,2019,IAA,SWAC
Hampton,1998,IAA,MEAC
Hampton,1999,IAA,MEAC
Hampton,2000,IAA,MEAC
Hampton,2001,IAA,MEAC
Hampton,2002,IAA,MEAC
Hampton,2003,IAA,MEAC
Hampton,2004,IAA,MEAC
Hampton,2005,IAA,MEAC
Hampton,2006,IAA,MEAC
Hampton,2007,IAA,MEAC
Hampton,2008,IAA,MEAC
Hampton,2009,IAA,MEAC
Hampton,2010,IAA,MEAC
Hampton,2011,IAA,MEAC
Hampton,2012,IAA,MEAC
Hampton,2013,IAA,MEAC
Hampton,2014,IAA,MEAC
Hampton,2015,IAA,MEAC
Hampton,2016,IAA,MEAC
Hampton,2017,IAA,MEAC
Hampton,2018,IAA,Indep
Hampton,2019,IAA,Big_South
Harvard,1998,IAA,Ivy
Harvard,1999,IAA,Ivy
Harvard,2000,IAA,Ivy
Harvard,2001,IAA,Ivy
Harvard,2002,IAA,Ivy
Harvard,2003,IAA,Ivy
Harvard,2004,IAA,Ivy
Harvard,2005,IAA,Ivy
Harvard,2006,IAA,Ivy
Harvard,2007,IAA,Ivy
Harvard,2008,IAA,Ivy
Harvard,2009,IAA,Ivy
Harvard,2010,IAA,Ivy
Harvard,2011,IAA,Ivy
Harvard,2012,IAA,Ivy
Harvard,2013,IAA,Ivy
Harvard,2014,IAA,Ivy
Harvard,2015,IAA,Ivy
Harvard,2016,IAA,Ivy
Harvard,2017,IAA,Ivy
Harvard,2018,IAA,Ivy
Harvard,2019,IAA,Ivy
Hawaii,1998,IA,WAC
Hawaii,1999,IA,WAC
Hawaii,2000,IA,WAC
Hawaii,2001,IA,WAC
Hawaii,2002,IA,WAC
Hawaii,2003,IA,WAC
Hawaii,2004,IA,WAC
Hawaii,2005,IA,WAC
Hawaii,2006,IA,WAC
Hawaii,2007,IA,WAC
Hawaii,2008,IA,WAC
Hawaii,2009,IA,WAC
Hawaii,2010,IA,WAC
Hawaii,2011,IA,WAC
Hawaii,2012,IA,MWC
Hawaii,2013,IA,MWC
Hawaii,2014,IA,MWC
Hawaii,2015,IA,MWC
Hawaii,2016,IA,MWC
Hawaii,2017,IA,MWC
Hawaii,2018,IA,MWC
Hawaii,2019,IA,MWC
Hofstra,1998,IAA,Indep
Hofstra,1999,IAA,Indep
Hofstra,2000,IAA,Indep
Hofstra,2001,IAA,Indep
Hofstra,2002,IAA,Indep
Hofstra,2003,IAA,Atl_10
Hofstra,2004,IAA,Atl_10
Hofstra,2005,IAA,Atl_10
Hofstra,2006,IAA,Atl_10
Hofstra,2007,IAA,Atl_10
Hofstra,2008,IAA,Colonial
Hofstra,2009,IAA,Colonial
Holy Cross,1998,IAA,Patriot
Holy Cross,1999,IAA,Patriot
Holy Cross,2000,IAA,Patriot
Holy Cross,2001,IAA,Patriot
Holy Cross,2002,IAA,Patriot
Holy Cross,2003,IAA,Patriot
Holy Cross,2004,IAA,Patriot
Holy Cross,2005,IAA,Patriot
Holy Cross,2006,IAA,Patriot
Holy Cross,2007,IAA,Patriot
Holy Cross,2008,IAA,Patriot
Holy Cross,2009,IAA,Patriot
Holy Cross,2010,IAA,Patriot
Holy Cross,2011,IAA,Patriot
Holy Cross,2012,IAA,Patriot
Holy Cross,2013,IAA,Patriot
Holy Cross,2014,IAA,Patriot
Holy Cross,2015,IAA,Patriot
Holy Cross,2016,IAA,Patriot
Holy Cross,2017,IAA,Patriot
Holy Cross,2018,IAA,Patriot
Holy Cross,2019,IAA,Patriot
Houston,1998,IA,CUSA
Houston,1999,IA,CUSA
Houston,2000,IA,CUSA
Houston,2001,IA,CUSA
Houston,2002,IA,CUSA
Houston,2003,IA,CUSA
Houston,2004,IA,CUSA
Houston,2005,IA,CUSA
Houston,2006,IA,CUSA
Houston,2007,IA,CUSA
Houston,2008,IA,CUSA
Houston,2009,IA,CUSA
Houston,2010,IA,CUSA
Houston,2011,IA,CUSA
Houston,2012,IA,CUSA
Houston,2013,IA,Amer_Athl
Houston,2014,IA,Amer_Athl
Houston,2015,IA,Amer_Athl
Houston,2016,IA,Amer_Athl
Houston,2017,IA,Amer_Athl
Houston,2018,IA,Amer_Athl
Houston,2019,IA,Amer_Athl
Houston Baptist,2013,IAA,Indep
Houston Baptist,2014,IAA,Southland
Houston Baptist,2015,IAA,Southland
Houston Baptist,2016,IAA,Southland
Houston Baptist,2017,IAA,Southland
Houston Baptist,2018,IAA,Southland
Houston Baptist,2019,IAA,Southland
Howard,1998,IAA,MEAC
Howard,1999,IAA,MEAC
Howard,2000,IAA,MEAC
Howard,2001,IAA,MEAC
Howard,2002,IAA,MEAC
Howard,2003,IAA,MEAC
Howard,2004,IAA,MEAC
Howard,2005,IAA,MEAC
Howard,2006,IAA,MEAC
Howard,2007,IAA,MEAC
Howard,2008,IAA,MEAC
Howard,2009,IAA,MEAC
Howard,2010,IAA,MEAC
Howard,2011,IAA,MEAC
Howard,2012,IAA,MEAC
Howard,2013,IAA,MEAC
Howard,2014,IAA,MEAC
Howard,2015,IAA,MEAC
Howard,2016,IAA,MEAC
Howard,2017,IAA,MEAC
Howard,2018,IAA,MEAC
Howard,2019,IAA,MEAC
Idaho,1998,IA,Big_West
Idaho,1999,IA,Big_West
Idaho,2000,IA,Big_West
Idaho,2001,IA,Sun_Belt
Idaho,2002,IA,Sun_Belt
Idaho,2003,IA,Sun_Belt
Idaho,2004,IA,Sun_Belt
Idaho,2005,IA,WAC
Idaho,2006,IA,WAC
Idaho,2007,IA,WAC
Idaho,2008,IA,WAC
Idaho,2009,IA,WAC
Idaho,2010,IA,WAC
Idaho,2011,IA,WAC
Idaho,2012,IA,WAC
Idaho,2013,IA,Indep
Idaho,2014,IA,Sun_Belt
Idaho,2015,IA,Sun_Belt
Idaho,2016,IA,Sun_Belt
Idaho,2017,IA,Sun_Belt
Idaho,2018,IAA,Big_Sky
Idaho,2019,IAA,Big_Sky
Idaho State,1998,IAA,Big_Sky
Idaho State,1999,IAA,Big_Sky
Idaho State,2000,IAA,Big_Sky
Idaho State,2001,IAA,Big_Sky
Idaho State,2002,IAA,Big_Sky
Idaho State,2003,IAA,Big_Sky
Idaho State,2004,IAA,Big_Sky
Idaho State,2005,IAA,Big_Sky
Idaho State,2006,IAA,Big_Sky
Idaho State,2007,IAA,Big_Sky
Idaho State,2008,IAA,Big_Sky
Idaho State,2009,IAA,Big_Sky
Idaho State,2010,IAA,Big_Sky
Idaho State,2011,IAA,Big_Sky
Idaho State,2012,IAA,Big_Sky
Idaho State,2013,IAA,Big_Sky
Idaho State,2014,IAA,Big_Sky
Idaho State,2015,IAA,Big_Sky
Idaho State,2016,IAA,Big_Sky
Idaho State,2017,IAA,Big_Sky
Idaho State,2018,IAA,Big_Sky
Idaho State,2019,IAA,Big_Sky
Illinois,1998,IA,Big_Ten
Illinois,1999,IA,Big_Ten
Illinois,2000,IA,Big_Ten
Illinois,2001,IA,Big_Ten
Illinois,2002,IA,Big_Ten
Illinois,2003,IA,Big_Ten
Illinois,2004,IA,Big_Ten
Illinois,2005,IA,Big_Ten
Illinois,2006,IA,Big_Ten
Illinois,2007,IA,Big_Ten
Illinois,2008,IA,Big_Ten
Illinois,2009,IA,Big_Ten
Illinois,2010,IA,Big_Ten
Illinois,2011,IA,Big_Ten
Illinois,2012,IA,Big_Ten
Illinois,2013,IA,Big_Ten
Illinois,2014,IA,Big_Ten
Illinois,2015,IA,Big_Ten
Illinois,2016,IA,Big_Ten
Illinois,2017,IA,Big_Ten
Illinois,2018,IA,Big_Ten
Illinois,2019,IA,Big_Ten
Illinois State,1998,IAA,Gateway
Illinois State,1999,IAA,Gateway
Illinois State,2000,IAA,Gateway
Illinois State,2001,IAA,Gateway
Illinois State,2002,IAA,Gateway
Illinois State,2003,IAA,Gateway
Illinois State,2004,IAA,Gateway
Illinois State,2005,IAA,Gateway
Illinois State,2006,IAA,Gateway
Illinois State,2007,IAA,Gateway
Illinois State,2008,IAA,Missouri_V
Illinois State,2009,IAA,Missouri_V
Illinois State,2010,IAA,Missouri_V
Illinois State,2011,IAA,Missouri_V
Illinois State,2012,IAA,Missouri_V
Illinois State,2013,IAA,Missouri_V
Illinois State,2014,IAA,Missouri_V
Illinois State,2015,IAA,Missouri_V
Illinois State,2016,IAA,Missouri_V
Illinois State,2017,IAA,Missouri_V
Illinois State,2018,IAA,Missouri_V
Illinois State,2019,IAA,Missouri_V
Incarnate Word,2013,IAA,Indep
Incarnate Word,2014,IAA,Southland
Incarnate Word,2015,IAA,Southland
Incarnate Word,2016,IAA,Southland
Incarnate Word,2017,IAA,Southland
Incarnate Word,2018,IAA,Southland
Incarnate Word,2019,IAA,Southland
Indiana,1998,IA,Big_Ten
Indiana,1999,IA,Big_Ten
Indiana,2000,IA,Big_Ten
Indiana,2001,IA,Big_Ten
Indiana,2002,IA,Big_Ten
Indiana,2003,IA,Big_Ten
Indiana,2004,IA,Big_Ten
Indiana,2005,IA,Big_Ten
Indiana,2006,IA,Big_Ten
Indiana,2007,IA,Big_Ten
Indiana,2008,IA,Big_Ten
Indiana,2009,IA,Big_Ten
Indiana,2010,IA,Big_Ten
Indiana,2011,IA,Big_Ten
Indiana,2012,IA,Big_Ten
Indiana,2013,IA,Big_Ten
Indiana,2014,IA,Big_Ten
Indiana,2015,IA,Big_Ten
Indiana,2016,IA,Big_Ten
Indiana,2017,IA,Big_Ten
Indiana,2018,IA,Big_Ten
Indiana,2019,IA,Big_Ten
Indiana State,1998,IAA,Gateway
Indiana State,1999,IAA,Gateway
Indiana State,2000,IAA,Gateway
Indiana State,2001,IAA,Gateway
Indiana State,2002,IAA,Gateway
Indiana State,2003,IAA,Gateway
Indiana State,2004,IAA,Gateway
Indiana State,2005,IAA,Gateway
Indiana State,2006,IAA,Gateway
Indiana State,2007,IAA,Gateway
Indiana State,2008,IAA,Missouri_V
Indiana State,2009,IAA,Missouri_V
Indiana State,2010,IAA,Missouri_V
Indiana State,2011,IAA,Missouri_V
Indiana State,2012,IAA,Missouri_V
Indiana State,2013,IAA,Missouri_V
Indiana State,2014,IAA,Missouri_V
Indiana State,2015,IAA,Missouri_V
Indiana State,2016,IAA,Missouri_V
Indiana State,2017,IAA,Missouri_V
Indiana State,2018,IAA,Missouri_V
Indiana State,2019,IAA,Missouri_V
Iona,1998,IAA,MAAC
Iona,1999,IAA,MAAC
Iona,2000,IAA,MAAC
Iona,2001,IAA,MAAC
Iona,2002,IAA,MAAC
Iona,2003,IAA,MAAC
Iona,2004,IAA,MAAC
Iona,2005,IAA,MAAC
Iona,2006,IAA,MAAC
Iona,2007,IAA,MAAC
Iona,2008,IAA,Indep
Iowa,1998,IA,Big_Ten
Iowa,1999,IA,Big_Ten
Iowa,2000,IA,Big_Ten
Iowa,2001,IA,Big_Ten
Iowa,2002,IA,Big_Ten
Iowa,2003,IA,Big_Ten
Iowa,2004,IA,Big_Ten
Iowa,2005,IA,Big_Ten
Iowa,2006,IA,Big_Ten
Iowa,2007,IA,Big_Ten
Iowa,2008,IA,Big_Ten
Iowa,2009,IA,Big_Ten
Iowa,2010,IA,Big_Ten
Iowa,2011,IA,Big_Ten
Iowa,2012,IA,Big_Ten
Iowa,2013,IA,Big_Ten
Iowa,2014,IA,Big_Ten
Iowa,2015,IA,Big_Ten
Iowa,2016,IA,Big_Ten
Iowa,2017,IA,Big_Ten
Iowa,2018,IA,Big_Ten
Iowa,2019,IA,Big_Ten
Iowa State,1998,IA,Big_12
Iowa State,1999,IA,Big_12
Iowa State,2000,IA,Big_12
Iowa State,2001,IA,Big_12
Iowa State,2002,IA,Big_12
Iowa State,2003,IA,Big_12
Iowa State,2004,IA,Big_12
Iowa State,2005,IA,Big_12
Iowa State,2006,IA,Big_12
Iowa State,2007,IA,Big_12
Iowa State,2008,IA,Big_12
Iowa State,2009,IA,Big_12
Iowa State,2010,IA,Big_12
Iowa State,2011,IA,Big_12
Iowa State,2012,IA,Big_12
Iowa State,2013,IA,Big_12
Iowa State,2014,IA,Big_12
Iowa State,2015,IA,Big_12
Iowa State,2016,IA,Big_12
Iowa State,2017,IA,Big_12
Iowa State,2018,IA,Big_12
Iowa State,2019,IA,Big_12
Jackson State,1998,IAA,SWAC
Jackson State,1999,IAA,SWAC
Jackson State,2000,IAA,SWAC
Jackson State,2001,IAA,SWAC
Jackson State,2002,IAA,SWAC
Jackson State,2003,IAA,SWAC
Jackson State,2004,IAA,SWAC
Jackson State,2005,IAA,SWAC
Jackson State,2006,IAA,SWAC
Jackson State,2007,IAA,SWAC
Jackson State,2008,IAA,SWAC
Jackson State,2009,IAA,SWAC
Jackson State,2010,IAA,SWAC
Jackson State,2011,IAA,SWAC
Jackson State,2012,IAA,SWAC
Jackson State,2013,IAA,SWAC
Jackson State,2014,IAA,SWAC
Jackson State,2015,IAA,SWAC
Jackson State,2016,IAA,SWAC
Jackson State,2017,IAA,SWAC
Jackson State,2018,IAA,SWAC
Jackson State,2019,IAA,SWAC
Jacksonville,1998,IAA,Indep
Jacksonville,1999,IAA,Indep
Jacksonville,2000,IAA,Indep
Jacksonville,2001,IAA,Indep
Jacksonville,2002,IAA,Pioneer
Jacksonville,2003,IAA,Pioneer
Jacksonville,2004,IAA,Pioneer
Jacksonville,2005,IAA,Pioneer
Jacksonville,2006,IAA,Pioneer
Jacksonville,2007,IAA,Pioneer
Jacksonville,2008,IAA,Pioneer
Jacksonville,2009,IAA,Pioneer
Jacksonville,2010,IAA,Pioneer
Jacksonville,2011,IAA,Pioneer
Jacksonville,2012,IAA,Pioneer
Jacksonville,2013,IAA,Pioneer
Jacksonville,2014,IAA,Pioneer
Jacksonville,2015,IAA,Pioneer
Jacksonville,2016,IAA,Pioneer
Jacksonville,2017,IAA,Pioneer
Jacksonville,2018,IAA,Pioneer
Jacksonville,2019,IAA,Pioneer
Jacksonville State,1998,IAA,Southland
Jacksonville State,1999,IAA,Southland
Jacksonville State,2000,IAA,Southland
Jacksonville State,2001,IAA,Southland
Jacksonville State,2002,IAA,Southland
Jacksonville State,2003,IAA,Ohio_V
Jacksonville State,2004,IAA,Ohio_V
Jacksonville State,2005,IAA,Ohio_V
Jacksonville State,2006,IAA,Ohio_V
Jacksonville State,2007,IAA,Ohio_V
Jacksonville State,2008,IAA,Ohio_V
Jacksonville State,2009,IAA,Ohio_V
Jacksonville State,2010,IAA,Ohio_V
Jacksonville State,2011,IAA,Ohio_V
Jacksonville State,2012,IAA,Ohio_V
Jacksonville State,2013,IAA,Ohio_V
Jacksonville State,2014,IAA,Ohio_V
Jacksonville State,2015,IAA,Ohio_V
Jacksonville State,2016,IAA,Ohio_V
Jacksonville State,2017,IAA,Ohio_V
Jacksonville State,2018,IAA,Ohio_V
Jacksonville State,2019,IAA,Ohio_V
James Madison,1998,IAA,Indep
James Madison,1999,IA,Atl_10
James Madison,2000,IAA,Atl_10
James Madison,2001,IAA,Atl_10
James Madison,2002,IAA,Atl_10
James Madison,2003,IAA,Atl_10
James Madison,2004,IAA,Atl_10
James Madison,2005,IAA,Atl_10
James Madison,2006,IAA,Atl_10
James Madison,2007,IAA,Atl_10
James Madison,2008,IAA,Colonial
James Madison,2009,IAA,Colonial
James Madison,2010,IAA,Colonial
James Madison,2011,IAA,Colonial
James Madison,2012,IAA,Colonial
James Madison,2013,IAA,Colonial
James Madison,2014,IAA,Colonial
James Madison,2015,IAA,Colonial
James Madison,2016,IAA,Colonial
James Madison,2017,IAA,Colonial
James Madison,2018,IAA,Colonial
James Madison,2019,IAA,Colonial
Kansas,1998,IA,Big_12
Kansas,1999,IA,Big_12
Kansas,2000,IA,Big_12
Kansas,2001,IA,Big_12
Kansas,2002,IA,Big_12
Kansas,2003,IA,Big_12
Kansas,2004,IA,Big_12
Kansas,2005,IA,Big_12
Kansas,2006,IA,Big_12
Kansas,2007,IA,Big_12
Kansas,2008,IA,Big_12
Kansas,2009,IA,Big_12
Kansas,2010,IA,Big_12
Kansas,2011,IA,Big_12
Kansas,2012,IA,Big_12
Kansas,2013,IA,Big_12
Kansas,2014,IA,Big_12
Kansas,2015,IA,Big_12
Kansas,2016,IA,Big_12
Kansas,2017,IA,Big_12
Kansas,2018,IA,Big_12
Kansas,2019,IA,Big_12
Kansas State,1998,IA,Big_12
Kansas State,1999,IA,Big_12
Kansas State,2000,IA,Big_12
Kansas State,2001,IA,Big_12
Kansas State,2002,IA,Big_12
Kansas State,2003,IA,Big_12
Kansas State,2004,IA,Big_12
Kansas State,2005,IA,Big_12
Kansas State,2006,IA,Big_12
Kansas State,2007,IA,Big_12
Kansas State,2008,IA,Big_12
Kansas State,2009,IA,Big_12
Kansas State,2010,IA,Big_12
Kansas State,2011,IA,Big_12
Kansas State,2012,IA,Big_12
Kansas State,2013,IA,Big_12
Kansas State,2014,IA,Big_12
Kansas State,2015,IA,Big_12
Kansas State,2016,IA,Big_12
Kansas State,2017,IA,Big_12
Kansas State,2018,IA,Big_12
Kansas State,2019,IA,Big_12
Kennesaw State,2015,IAA,Big_South
Kennesaw State,2016,IAA,Big_South
Kennesaw State,2017,IAA,Big_South
Kennesaw State,2018,IAA,Big_South
Kennesaw State,2019,IAA,Big_South
Kent State,1998,IA,MAC
Kent State,1999,IA,MAC
Kent State,2000,IA,MAC
Kent State,2001,IA,MAC
Kent State,2002,IA,MAC
Kent State,2003,IA,MAC
Kent State,2004,IA,MAC
Kent State,2005,IA,MAC
Kent State,2006,IA,MAC
Kent State,2007,IA,MAC
Kent State,2008,IA,MAC
Kent State,2009,IA,MAC
Kent State,2010,IA,MAC
Kent State,2011,IA,MAC
Kent State,2012,IA,MAC
Kent State,2013,IA,MAC
Kent State,2014,IA,MAC
Kent State,2015,IA,MAC
Kent State,2016,IA,MAC
Kent State,2017,IA,MAC
Kent State,2018,IA,MAC
Kent State,2019,IA,MAC
Kentucky,1998,IA,SEC
Kentucky,1999,IA,SEC
Kentucky,2000,IA,SEC
Kentucky,2001,IA,SEC
Kentucky,2002,IA,SEC
Kentucky,2003,IA,SEC
Kentucky,2004,IA,SEC
Kentucky,2005,IA,SEC
Kentucky,2006,IA,SEC
Kentucky,2007,IA,SEC
Kentucky,2008,IA,SEC
Kentucky,2009,IA,SEC
Kentucky,2010,IA,SEC
Kentucky,2011,IA,SEC
Kentucky,2012,IA,SEC
Kentucky,2013,IA,SEC
Kentucky,2014,IA,SEC
Kentucky,2015,IA,SEC
Kentucky,2016,IA,SEC
Kentucky,2017,IA,SEC
Kentucky,2018,IA,SEC
Kentucky,2019,IA,SEC
La Salle,1998,IAA,MAAC
La Salle,1999,IAA,MAAC
La Salle,2000,IAA,MAAC
La Salle,2001,IAA,MAAC
La Salle,2002,IAA,MAAC
La Salle,2003,IAA,MAAC
La Salle,2004,IAA,MAAC
La Salle,2005,IAA,MAAC
La Salle,2006,IAA,MAAC
La Salle,2007,IAA,MAAC
Lafayette,1998,IAA,Patriot
Lafayette,1999,IAA,Patriot
Lafayette,2000,IAA,Patriot
Lafayette,2001,IAA,Patriot
Lafayette,2002,IAA,Patriot
Lafayette,2003,IAA,Patriot
Lafayette,2004,IAA,Patriot
Lafayette,2005,IAA,Patriot
Lafayette,2006,IAA,Patriot
Lafayette,2007,IAA,Patriot
Lafayette,2008,IAA,Patriot
Lafayette,2009,IAA,Patriot
Lafayette,2010,IAA,Patriot
Lafayette,2011,IAA,Patriot
Lafayette,2012,IAA,Patriot
Lafayette,2013,IAA,Patriot
Lafayette,2014,IAA,Patriot
Lafayette,2015,IAA,Patriot
Lafayette,2016,IAA,Patriot
Lafayette,2017,IAA,Patriot
Lafayette,2018,IAA,Patriot
Lafayette,2019,IAA,Patriot
Lamar,2010,IAA,Southland
Lamar,2011,IAA,Southland
Lamar,2012,IAA,Southland
Lamar,2013,IAA,Southland
Lamar,2014,IAA,Southland
Lamar,2015,IAA,Southland
Lamar,2016,IAA,Southland
Lamar,2017,IAA,Southland
Lamar,2018,IAA,Southland
Lamar,2019,IAA,Southland
Lehigh,1998,IAA,Patriot
Lehigh,1999,IAA,Patriot
Lehigh,2000,IAA,Patriot
Lehigh,2001,IAA,Patriot
Lehigh,2002,IAA,Patriot
Lehigh,2003,IAA,Patriot
Lehigh,2004,IAA,Patriot
Lehigh,2005,IAA,Patriot
Lehigh,2006,IAA,Patriot
Lehigh,2007,IAA,Patriot
Lehigh,2008,IAA,Patriot
Lehigh,2009,IAA,Patriot
Lehigh,2010,IAA,Patriot
Lehigh,2011,IAA,Patriot
Lehigh,2012,IAA,Patriot
Lehigh,2013,IAA,Patriot
Lehigh,2014,IAA,Patriot
Lehigh,2015,IAA,Patriot
Lehigh,2016,IAA,Patriot
Lehigh,2017,IAA,Patriot
Lehigh,2018,IAA,Patriot
Lehigh,2019,IAA,Patriot
Liberty,1998,IAA,Indep
Liberty,1999,IAA,Indep
Liberty,2000,IAA,Indep
Liberty,2001,IAA,Indep
Liberty,2002,IAA,Indep
Liberty,2003,IAA,Big_South
Liberty,2004,IAA,Big_South
Liberty,2005,IAA,Big_South
Liberty,2006,IAA,Big_South
Liberty,2007,IAA,Big_South
Liberty,2008,IAA,Big_South
Liberty,2009,IAA,Big_South
Liberty,2010,IAA,Big_South
Liberty,2011,IAA,Big_South
Liberty,2012,IAA,Big_South
Liberty,2013,IAA,Big_South
Liberty,2014,IAA,Big_South
Liberty,2015,IAA,Big_South
Liberty,2016,IAA,Big_South
Liberty,2017,IAA,Big_South
Liberty,2018,IA,Indep
Liberty,2019,IA,Indep
Long Island,2019,IAA,NE
Louisiana - Lafayette,1998,IA,Indep
Louisiana - Lafayette,1999,IA,Indep
Louisiana - Lafayette,2000,IA,Indep
Louisiana - Lafayette,2001,IA,Sun_Belt
Louisiana - Lafayette,2002,IA,Sun_Belt
Louisiana - Lafayette,2003,IA,Sun_Belt
Louisiana - Lafayette,2004,IA,Sun_Belt
Louisiana - Lafayette,2005,IA,Sun_Belt
Louisiana - Lafayette,2006,IA,Sun_Belt
Louisiana - Lafayette,2007,IA,Sun_Belt
Louisiana - Lafayette,2008,IA,Sun_Belt
Louisiana - Lafayette,2009,IA,Sun_Belt
Louisiana - Lafayette,2010,IA,Sun_Belt
Louisiana - Lafayette,2011,IA,Sun_Belt
Louisiana - Lafayette,2012,IA,Sun_Belt
Louisiana - Lafayette,2013,IA,Sun_Belt
Louisiana - Lafayette,2014,IA,Sun_Belt
Louisiana - Lafayette,2015,IA,Sun_Belt
Louisiana - Lafayette,2016,IA,Sun_Belt
Louisiana - Lafayette,2017,IA,Sun_Belt
Louisiana - Lafayette,2018,IA,Sun_Belt
Louisiana - Lafayette,2019,IA,Sun_Belt
Louisiana State,1998,IA,SEC
Louisiana State,1999,IA,SEC
Louisiana State,2000,IA,SEC
Louisiana State,2001,IA,SEC
Louisiana State,2002,IA,SEC
Louisiana State,2003,IA,SEC
Louisiana State,2004,IA,SEC
Louisiana State,2005,IA,SEC
Louisiana State,2006,IA,SEC
Louisiana State,2007,IA,SEC
Louisiana State,2008,IA,SEC
Louisiana State,2009,IA,SEC
Louisiana State,2010,IA,SEC
Louisiana State,2011,IA,SEC
Louisiana State,2012,IA,SEC
Louisiana State,2013,IA,SEC
Louisiana State,2014,IA,SEC
Louisiana State,2015,IA,SEC
Louisiana State,2016,IA,SEC
Louisiana State,2017,IA,SEC
Louisiana State,2018,IA,SEC
Louisiana State,2019,IA,SEC
Louisiana Tech,1998,IA,Indep
Louisiana Tech,1999,IA,Indep
Louisiana Tech,2000,IA,Indep
Louisiana Tech,2001,IA,WAC
Louisiana Tech,2002,IA,WAC
Louisiana Tech,2003,IA,WAC
Louisiana Tech,2004,IA,WAC
Louisiana Tech,2005,IA,WAC
Louisiana Tech,2006,IA,WAC
Louisiana Tech,2007,IA,WAC
Louisiana Tech,2008,IA,WAC
Louisiana Tech,2009,IA,WAC
Louisiana Tech,2010,IA,WAC
Louisiana Tech,2011,IA,WAC
Louisiana Tech,2012,IA,WAC
Louisiana Tech,2013,IA,CUSA
Louisiana Tech,2014,IA,CUSA
Louisiana Tech,2015,IA,CUSA
Louisiana Tech,2016,IA,CUSA
Louisiana Tech,2017,IA,CUSA
Louisiana Tech,2018,IA,CUSA
Louisiana Tech,2019,IA,CUSA
Louisville,1998,IA,CUSA
Louisville,1999,IA,CUSA
Louisville,2000,IA,CUSA
Louisville,2001,IA,CUSA
Louisville,2002,IA,CUSA
Louisville,2003,IA,CUSA
Louisville,2004,IA,CUSA
Louisville,2005,IA,Big_East
Louisville,2006,IA,Big_East
Louisville,2007,IA,Big_East
Louisville,2008,IA,Big_East
Louisville,2009,IA,Big_East
Louisville,2010,IA,Big_East
Louisville,2011,IA,Big_East
Louisville,2012,IA,Big_East
Louisville,2013,IA,Amer_Athl
Louisville,2014,IA,ACC
Louisville,2015,IA,ACC
Louisville,2016,IA,ACC
Louisville,2017,IA,ACC
Louisville,2018,IA,ACC
Louisville,2019,IA,ACC
Maine,1998,IAA,Atl_10
Maine,1999,IAA,Atl_10
Maine,2000,IAA,Atl_10
Maine,2001,IAA,Atl_10
Maine,2002,IAA,Atl_10
